cliente_id,edad,antiguedad_meses,saldo_promedio,num_productos,morosidad_dias,nps_score,nps_segmento,churn
11776,64,46,9675.46,4,0,10,Promotor,0
11777,42,39,3782.51,2,15,9,Promotor,0
11778,26,117,1473.42,2,0,8,Neutro,0
11779,21,31,5629.57,3,0,9,Promotor,0
11780,31,107,3910.72,4,0,10,Promotor,1
11781,54,88,1326.63,4,30,10,Promotor,0
11782,51,1,4262.21,1,0,9,Promotor,0
11783,28,11,8616.83,3,0,5,Detractor,0
11784,58,119,144.94,3,0,8,Neutro,0
11785,20,85,4982.78,1,0,3,Detractor,1
11786,45,4,2150.72,2,0,6,Detractor,1
11787,46,71,1731.3,1,0,4,Detractor,0
11788,26,26,2492.74,1,30,10,Promotor,0
11789,20,111,2092.92,1,15,6,Detractor,0
11790,42,50,8926.08,3,0,8,Neutro,1
11791,51,12,1606.52,1,0,8,Neutro,0
11792,29,95,6605.4,1,0,4,Detractor,0
11793,59,81,493.91,1,0,8,Neutro,0
11794,26,97,15120.29,4,0,8,Neutro,0
11795,32,75,4868.5,2,0,9,Promotor,0
11796,57,92,6133.11,2,0,3,Detractor,1
11797,42,96,1769.39,2,0,6,Detractor,1
11798,22,65,2655.96,2,0,8,Neutro,0
11799,28,47,1266.59,3,0,1,Detractor,1
11800,51,92,13480.81,3,0,5,Detractor,1
11801,41,53,3348.17,1,60,5,Detractor,1
11802,32,106,4977.32,3,0,8,Neutro,0
11803,55,71,6626.41,2,30,6,Detractor,1
11804,25,2,2318.96,4,0,8,Neutro,0
11805,22,106,6366.64,1,30,10,Promotor,0
11806,65,24,5634.94,1,0,9,Promotor,0
11807,43,4,6115.09,2,60,6,Detractor,1
11808,35,108,3359.18,2,0,7,Neutro,0
11809,23,19,2413.92,2,0,5,Detractor,0
11810,54,26,1255.67,3,0,0,Detractor,1
11811,65,75,8704.18,1,0,6,Detractor,0
11812,30,40,4686.93,2,0,6,Detractor,0
11813,45,50,2938.1,4,0,8,Neutro,0
11814,22,43,14411.65,1,0,10,Promotor,0
11815,30,75,245.1,1,0,10,Promotor,0
11816,34,109,9491.33,3,0,3,Detractor,0
11817,67,67,30125.3,1,0,8,Neutro,0
11818,57,12,10899.28,2,0,2,Detractor,0
11819,62,67,8315.16,2,60,8,Neutro,0
11820,49,106,2344.47,4,90,4,Detractor,1
11821,46,27,1315.36,1,30,10,Promotor,0
11822,68,113,6637.31,1,30,9,Promotor,0
11823,20,54,1816.16,3,0,1,Detractor,0
11824,57,66,968.16,2,90,9,Promotor,0
11825,51,49,7721.2,4,0,8,Neutro,0
11826,57,16,1873.78,2,0,7,Neutro,0
11827,44,2,12292.79,1,30,8,Neutro,0
11828,30,60,9182.72,1,0,8,Neutro,0
11829,62,54,9407.56,4,0,9,Promotor,0
11830,50,30,7382.62,1,0,9,Promotor,0
11831,23,84,10638.18,4,0,8,Neutro,0
11832,41,38,8192.97,4,0,9,Promotor,0
11833,36,28,4612.94,2,0,10,Promotor,0
11834,33,25,1753.63,4,0,6,Detractor,0
11835,57,96,10955.63,1,0,4,Detractor,0
11836,45,10,9181.81,3,0,8,Neutro,0
11837,50,60,3201.63,3,0,10,Promotor,0
11838,65,42,199.31,1,60,4,Detractor,1
11839,58,40,5088.07,3,0,7,Neutro,0
11840,30,97,259.61,3,30,2,Detractor,1
11841,60,77,13037.4,4,0,9,Promotor,0
11842,62,105,16302.56,3,0,10,Promotor,0
11843,42,118,1050.46,3,0,7,Neutro,0
11844,59,42,5641.07,3,0,7,Neutro,1
11845,53,47,484.04,2,0,10,Promotor,1
11846,44,37,6537.73,1,0,4,Detractor,0
11847,55,118,2133.09,4,0,9,Promotor,0
11848,24,80,5713.61,3,0,6,Detractor,1
11849,22,109,2333.06,1,0,8,Neutro,0
11850,60,22,786.59,3,90,7,Neutro,1
11851,62,57,2605.31,2,0,8,Neutro,0
11852,68,84,597.71,2,15,10,Promotor,0
11853,48,114,4300.54,3,15,10,Promotor,0
11854,40,107,209.07,3,0,9,Promotor,0
11855,59,27,3746.68,3,30,5,Detractor,1
11856,27,41,10873.98,2,90,6,Detractor,0
11857,49,80,9096.88,2,0,7,Neutro,0
11858,60,34,10718.59,1,0,10,Promotor,0
11859,47,32,12758.36,4,0,7,Neutro,0
11860,56,90,552.02,4,0,10,Promotor,0
11861,48,89,689.12,2,0,10,Promotor,0
11862,35,66,4071.0,4,60,8,Neutro,0
11863,53,12,11220.29,3,15,9,Promotor,0
11864,19,40,18315.95,1,0,10,Promotor,0
11865,31,73,236.83,2,0,9,Promotor,0
11866,30,76,2198.53,2,60,8,Neutro,0
11867,46,90,1196.96,4,0,9,Promotor,0
11868,29,73,7052.24,3,0,3,Detractor,0
11869,56,10,5110.95,1,0,8,Neutro,0
11870,19,96,638.53,4,0,5,Detractor,0
11871,49,98,3303.61,2,0,4,Detractor,1
11872,30,48,5782.91,2,0,9,Promotor,0
11873,63,20,7548.08,4,0,8,Neutro,0
11874,44,39,101.28,3,0,5,Detractor,0
11875,66,60,11057.76,1,0,6,Detractor,0
11876,58,66,4211.5,1,0,10,Promotor,0
11877,34,65,8354.15,1,15,9,Promotor,0
11878,57,51,8249.69,1,0,0,Detractor,0
11879,48,36,1052.7,3,0,10,Promotor,0
11880,51,24,583.64,2,0,6,Detractor,0
11881,41,118,6387.87,2,0,8,Neutro,0
11882,62,27,850.54,1,90,8,Neutro,0
11883,52,2,9483.52,1,0,10,Promotor,0
11884,65,31,6476.59,1,0,9,Promotor,1
11885,23,57,9220.28,4,15,6,Detractor,0
11886,36,78,1776.33,4,0,8,Neutro,0
11887,47,66,1903.36,2,0,6,Detractor,0
11888,24,29,5561.86,2,0,7,Neutro,0
11889,27,15,159.75,1,15,8,Neutro,0
11890,58,12,6482.21,4,0,6,Detractor,0
11891,49,101,9032.83,3,30,7,Neutro,0
11892,51,28,2682.12,4,0,5,Detractor,1
11893,45,84,7238.27,2,0,8,Neutro,0
11894,32,103,959.5,4,90,9,Promotor,0
11895,47,24,1944.96,2,0,7,Neutro,0
11896,54,21,18307.29,1,30,10,Promotor,0
11897,46,10,21462.09,3,30,2,Detractor,1
11898,39,110,3593.4,1,60,8,Neutro,0
11899,21,78,13610.98,1,0,8,Neutro,1
11900,37,101,3698.37,3,0,1,Detractor,0
11901,49,18,1723.65,3,15,5,Detractor,1
11902,53,88,1552.36,3,0,10,Promotor,0
11903,67,14,13261.12,2,0,7,Neutro,0
11904,21,34,946.41,1,0,7,Neutro,0
11905,44,58,4333.13,2,0,7,Neutro,0
11906,34,76,4054.31,3,0,9,Promotor,0
11907,29,22,6728.1,2,0,6,Detractor,0
11908,39,70,3458.17,3,0,9,Promotor,0
11909,34,36,1589.23,4,0,6,Detractor,1
11910,27,45,928.01,3,0,7,Neutro,0
11911,18,36,4848.71,1,15,4,Detractor,1
11912,39,22,6346.84,1,15,9,Promotor,0
11913,43,78,4214.29,1,0,8,Neutro,0
11914,35,80,6703.76,2,0,7,Neutro,0
11915,67,61,762.97,1,0,1,Detractor,1
11916,31,100,10705.32,3,0,7,Neutro,0
11917,64,56,4366.1,4,30,5,Detractor,0
11918,46,89,678.2,1,15,7,Neutro,0
11919,29,96,3098.79,2,30,9,Promotor,0
11920,53,33,9314.94,4,0,9,Promotor,0
11921,52,45,11392.5,1,0,5,Detractor,0
11922,69,36,1537.04,1,0,10,Promotor,0
11923,29,20,6211.24,4,0,10,Promotor,0
11924,24,18,526.72,1,0,7,Neutro,0
11925,46,38,170.61,2,0,7,Neutro,0
11926,28,67,4109.44,3,0,10,Promotor,0
11927,50,23,5934.39,3,0,8,Neutro,0
11928,23,96,7942.95,4,0,7,Neutro,0
11929,64,109,2079.22,3,0,8,Neutro,0
11930,32,16,32.73,1,90,5,Detractor,1
11931,49,59,3265.01,1,0,9,Promotor,0
11932,68,69,79.9,2,0,7,Neutro,0
11933,28,68,482.47,3,0,8,Neutro,0
11934,40,21,1977.74,4,60,3,Detractor,0
11935,43,104,2873.91,1,0,6,Detractor,0
11936,51,115,1638.84,4,30,7,Neutro,0
11937,63,78,4359.76,1,0,7,Neutro,0
11938,51,103,284.7,1,30,9,Promotor,0
11939,46,95,780.81,2,0,6,Detractor,0
11940,21,78,5941.46,3,0,5,Detractor,1
11941,34,70,766.58,2,0,8,Neutro,0
11942,52,12,5105.14,3,0,8,Neutro,0
11943,30,16,281.18,4,30,4,Detractor,0
11944,58,81,2616.03,3,0,0,Detractor,0
11945,56,109,976.48,4,0,10,Promotor,0
11946,32,87,580.63,1,90,3,Detractor,1
11947,46,14,4185.47,4,0,9,Promotor,0
11948,46,61,13178.82,4,90,6,Detractor,0
11949,28,71,281.73,1,0,8,Neutro,0
11950,69,46,2737.05,4,60,5,Detractor,1
11951,49,32,6147.06,4,0,9,Promotor,0
11952,19,15,3105.88,1,0,5,Detractor,0
11953,64,44,8212.28,1,0,6,Detractor,1
11954,31,17,990.09,1,0,5,Detractor,1
11955,37,41,16043.91,3,0,9,Promotor,0
11956,39,54,2431.99,1,0,9,Promotor,0
11957,28,111,2089.48,1,90,6,Detractor,1
11958,44,44,10381.46,4,90,6,Detractor,1
11959,20,98,4149.04,2,90,9,Promotor,0
11960,34,5,3632.94,2,90,9,Promotor,0
11961,61,109,6491.01,3,15,8,Neutro,0
11962,45,27,4335.53,3,90,10,Promotor,1
11963,46,116,886.76,2,30,6,Detractor,0
11964,38,87,5607.32,2,0,5,Detractor,0
11965,64,104,716.29,1,15,5,Detractor,0
11966,33,78,8195.82,4,60,8,Neutro,0
11967,54,79,22895.85,1,15,7,Neutro,0
11968,37,43,2369.16,3,0,5,Detractor,1
11969,23,97,2941.74,2,0,6,Detractor,0
11970,36,117,237.73,3,30,7,Neutro,1
11971,22,31,69.14,1,90,4,Detractor,1
11972,20,99,12718.15,3,0,0,Detractor,0
11973,18,17,688.41,3,0,10,Promotor,0
11974,55,92,2950.96,4,0,6,Detractor,0
11975,32,83,8446.59,3,0,5,Detractor,0
11976,51,110,11005.5,1,0,8,Neutro,0
11977,52,54,3663.58,4,0,9,Promotor,0
11978,66,62,4162.42,3,90,8,Neutro,1
11979,42,87,5538.53,1,0,6,Detractor,1
11980,41,32,16270.24,2,0,9,Promotor,0
11981,29,40,4614.94,4,60,7,Neutro,0
11982,35,13,4098.94,3,0,6,Detractor,0
11983,32,84,73.2,3,0,8,Neutro,0
11984,61,35,422.07,4,0,8,Neutro,0
11985,33,5,4303.94,1,0,8,Neutro,0
11986,44,73,13763.18,3,30,10,Promotor,0
11987,25,29,10075.44,1,60,8,Neutro,0
11988,63,70,20250.37,4,0,9,Promotor,0
11989,42,25,3752.12,3,0,8,Neutro,0
11990,34,95,7754.22,2,0,6,Detractor,0
11991,46,22,9175.43,2,15,7,Neutro,0
11992,25,66,5221.07,2,15,3,Detractor,0
11993,32,45,2068.12,4,0,5,Detractor,0
11994,44,69,3174.19,3,0,9,Promotor,0
11995,63,91,9756.72,4,90,8,Neutro,0
11996,67,89,1773.01,3,60,5,Detractor,1
11997,69,72,12868.24,2,0,7,Neutro,0
11998,24,119,1305.57,2,15,4,Detractor,0
11999,20,1,6921.81,1,0,9,Promotor,1
12000,46,84,4978.82,4,0,4,Detractor,0
12001,61,44,6923.47,4,0,8,Neutro,1
12002,41,87,2875.47,1,0,8,Neutro,0
12003,20,96,13488.6,2,0,7,Neutro,0
12004,37,75,5004.78,2,0,6,Detractor,0
12005,63,39,1700.46,4,0,7,Neutro,0
12006,32,111,5086.84,3,0,9,Promotor,0
12007,42,54,1690.08,2,0,9,Promotor,0
12008,47,88,1738.1,1,0,8,Neutro,0
12009,31,75,2550.78,1,15,8,Neutro,0
12010,24,29,9567.28,1,0,4,Detractor,0
12011,34,54,3468.72,4,0,3,Detractor,0
12012,61,90,5680.03,4,90,9,Promotor,0
12013,37,16,2487.64,4,0,9,Promotor,0
12014,53,99,1529.95,4,0,8,Neutro,0
12015,26,20,15465.64,1,0,8,Neutro,0
12016,55,46,4626.42,1,30,6,Detractor,1
12017,65,67,13586.82,4,30,5,Detractor,0
12018,39,65,1137.09,4,0,8,Neutro,0
12019,19,58,794.36,1,0,10,Promotor,0
12020,41,53,9683.56,4,0,7,Neutro,0
12021,25,111,5711.52,4,90,6,Detractor,0
12022,28,1,1032.53,4,0,6,Detractor,0
12023,30,81,1569.17,4,30,1,Detractor,0
12024,34,66,8063.82,2,0,7,Neutro,0
12025,25,29,3024.48,4,0,10,Promotor,0
12026,38,84,5551.51,1,90,9,Promotor,0
12027,35,70,1916.21,1,30,9,Promotor,1
12028,47,8,2400.11,1,0,8,Neutro,0
12029,35,29,23395.46,1,0,7,Neutro,1
12030,63,112,1422.55,4,0,10,Promotor,0
12031,64,51,3530.72,2,0,7,Neutro,0
12032,48,33,9302.41,3,0,10,Promotor,0
12033,55,3,1367.08,3,0,9,Promotor,0
12034,49,60,2682.54,3,0,6,Detractor,0
12035,28,35,4773.75,3,0,7,Neutro,0
12036,62,69,3281.07,1,0,6,Detractor,0
12037,42,91,3076.32,4,0,4,Detractor,0
12038,50,108,2251.08,4,0,6,Detractor,0
12039,55,76,4417.26,3,15,9,Promotor,1
12040,58,84,4895.79,3,0,9,Promotor,0
12041,25,109,5296.33,2,0,6,Detractor,1
12042,28,20,364.83,2,0,6,Detractor,1
12043,39,73,4985.26,2,0,8,Neutro,0
12044,68,39,15313.33,1,0,7,Neutro,0
12045,41,4,3893.38,4,0,7,Neutro,0
12046,58,115,6281.02,1,0,8,Neutro,0
12047,34,118,4067.91,1,30,7,Neutro,0
12048,29,19,9646.17,4,90,5,Detractor,1
12049,63,102,13266.61,2,0,7,Neutro,0
12050,49,91,1018.05,4,0,6,Detractor,0
12051,32,45,2871.14,3,0,6,Detractor,0
12052,33,43,2491.05,2,0,6,Detractor,0
12053,39,13,2597.78,4,0,7,Neutro,0
12054,45,13,670.65,1,0,9,Promotor,0
12055,37,60,8399.72,4,0,8,Neutro,0
12056,50,57,182.11,2,60,8,Neutro,1
12057,27,86,3756.28,3,0,7,Neutro,0
12058,57,92,5421.75,1,0,0,Detractor,0
12059,49,52,1162.62,3,15,6,Detractor,0
12060,67,111,11814.34,3,0,9,Promotor,0
12061,50,53,9117.77,1,0,6,Detractor,1
12062,19,109,3184.63,4,0,8,Neutro,0
12063,50,86,2647.91,4,0,5,Detractor,1
12064,50,43,1349.66,3,0,10,Promotor,0
12065,58,83,6546.54,4,0,10,Promotor,0
12066,30,72,706.34,2,0,4,Detractor,1
12067,47,116,5700.89,3,0,8,Neutro,0
12068,50,72,9240.28,3,90,3,Detractor,0
12069,30,42,1296.91,3,0,8,Neutro,0
12070,69,90,10065.55,2,0,5,Detractor,0
12071,43,112,169.46,3,90,4,Detractor,0
12072,39,115,12197.03,4,0,0,Detractor,1
12073,56,26,629.87,4,0,10,Promotor,0
12074,19,23,5188.89,4,0,9,Promotor,0
12075,55,43,1438.96,4,0,3,Detractor,0
12076,56,77,9056.31,3,0,8,Neutro,0
12077,43,28,3590.28,2,0,5,Detractor,1
12078,63,9,726.52,1,90,6,Detractor,1
12079,67,20,4231.39,4,0,9,Promotor,0
12080,32,56,2620.25,1,0,4,Detractor,1
12081,51,83,5415.39,1,0,8,Neutro,0
12082,59,112,10681.26,3,0,7,Neutro,0
12083,61,39,2632.99,4,0,5,Detractor,0
12084,66,51,1711.61,4,0,7,Neutro,0
12085,57,12,73.11,4,0,10,Promotor,0
12086,28,79,4276.44,1,0,9,Promotor,0
12087,20,95,2573.12,4,90,4,Detractor,0
12088,23,55,2347.21,4,30,9,Promotor,1
12089,26,78,1010.19,2,0,10,Promotor,0
12090,23,11,2811.08,3,15,6,Detractor,0
12091,26,26,20815.89,4,0,6,Detractor,1
12092,56,42,1767.36,4,15,4,Detractor,0
12093,48,27,4577.76,3,0,6,Detractor,1
12094,49,11,7491.43,3,0,8,Neutro,0
12095,58,38,6914.66,1,15,6,Detractor,1
12096,67,98,1993.25,1,0,0,Detractor,0
12097,29,43,4719.08,1,30,6,Detractor,1
12098,25,19,10249.98,3,0,7,Neutro,0
12099,25,64,77.84,2,0,8,Neutro,0
12100,67,6,2861.15,4,0,8,Neutro,0
12101,45,46,1269.78,3,60,2,Detractor,1
12102,37,116,2460.28,2,0,7,Neutro,0
12103,64,102,2689.18,3,0,6,Detractor,1
12104,24,113,6865.33,2,15,10,Promotor,0
12105,28,42,492.6,3,60,6,Detractor,1
12106,37,92,3593.19,3,15,4,Detractor,0
12107,33,65,4152.8,2,0,2,Detractor,0
12108,21,99,3407.65,2,60,6,Detractor,1
12109,23,104,6581.48,2,30,5,Detractor,0
12110,39,72,2420.85,2,15,8,Neutro,0
12111,43,59,14499.12,2,0,9,Promotor,0
12112,20,52,3287.0,2,0,6,Detractor,1
12113,58,118,4233.99,2,0,8,Neutro,0
12114,59,47,8730.04,2,0,8,Neutro,0
12115,31,7,1609.55,3,0,6,Detractor,0
12116,28,11,390.9,2,0,2,Detractor,1
12117,35,103,6151.31,2,0,5,Detractor,0
12118,29,61,3298.68,3,0,9,Promotor,0
12119,40,68,11341.12,3,0,9,Promotor,0
12120,29,25,20279.48,1,0,3,Detractor,0
12121,30,12,2546.71,1,15,5,Detractor,1
12122,42,26,2684.47,2,0,9,Promotor,0
12123,62,102,2620.93,2,0,7,Neutro,0
12124,68,110,1961.91,1,0,9,Promotor,0
12125,36,12,7609.13,1,0,5,Detractor,1
12126,63,43,7114.7,4,15,10,Promotor,0
12127,53,51,3256.62,4,0,9,Promotor,1
12128,62,117,228.45,2,0,5,Detractor,0
12129,25,37,1852.13,4,0,8,Neutro,1
12130,46,46,1728.7,1,30,4,Detractor,1
12131,49,53,8332.35,2,0,6,Detractor,0
12132,68,88,458.25,3,0,8,Neutro,0
12133,61,80,8191.13,3,0,6,Detractor,1
12134,35,13,5530.96,1,0,8,Neutro,0
12135,23,89,6592.08,4,0,5,Detractor,0
12136,35,118,2830.05,3,0,8,Neutro,0
12137,36,54,5692.89,4,0,6,Detractor,1
12138,39,57,4695.61,3,0,9,Promotor,0
12139,54,116,7326.26,4,0,4,Detractor,0
12140,49,118,2959.91,3,0,6,Detractor,0
12141,58,4,3201.12,3,0,7,Neutro,0
12142,20,75,5158.17,2,0,7,Neutro,0
12143,45,96,571.88,2,0,7,Neutro,0
12144,27,49,2865.67,1,15,7,Neutro,0
12145,68,7,17868.98,3,0,10,Promotor,0
12146,52,110,191.38,4,0,5,Detractor,0
12147,46,11,1899.02,3,0,9,Promotor,0
12148,32,92,1885.19,4,0,8,Neutro,0
12149,50,54,5018.29,4,0,7,Neutro,0
12150,24,105,559.13,3,0,8,Neutro,0
12151,29,87,4951.62,4,0,9,Promotor,0
12152,66,45,499.32,1,60,7,Neutro,0
12153,47,23,498.85,2,0,9,Promotor,0
12154,38,114,6513.14,4,0,3,Detractor,0
12155,48,28,1958.81,3,30,8,Neutro,0
12156,41,107,18954.11,2,0,6,Detractor,1
12157,37,111,190.34,1,30,6,Detractor,1
12158,54,57,2944.9,4,0,8,Neutro,0
12159,21,26,600.32,4,0,7,Neutro,0
12160,45,25,2164.53,2,0,6,Detractor,0
12161,61,54,31662.6,4,90,6,Detractor,0
12162,37,29,10984.04,3,30,8,Neutro,0
12163,41,83,247.66,2,0,7,Neutro,0
12164,67,97,4142.04,2,0,6,Detractor,1
12165,66,36,5218.1,4,0,5,Detractor,0
12166,68,14,1175.67,1,0,9,Promotor,0
12167,49,78,783.89,1,30,9,Promotor,0
12168,58,35,11736.93,1,0,5,Detractor,0
12169,53,30,17339.32,1,0,6,Detractor,0
12170,51,92,24075.05,2,90,5,Detractor,1
12171,53,17,7797.57,2,60,9,Promotor,0
12172,19,67,5445.82,4,0,9,Promotor,0
12173,32,80,2121.18,1,0,3,Detractor,1
12174,51,110,940.08,1,90,9,Promotor,0
12175,53,30,411.37,4,0,1,Detractor,0
12176,23,116,5909.38,4,0,6,Detractor,1
12177,56,93,7679.16,4,0,10,Promotor,0
12178,59,45,8756.55,3,30,9,Promotor,0
12179,68,79,12253.4,4,0,9,Promotor,0
12180,68,110,10598.38,4,0,7,Neutro,1
12181,29,89,41298.67,3,0,6,Detractor,1
12182,20,51,1398.99,1,60,9,Promotor,0
12183,62,102,7204.97,2,15,8,Neutro,0
12184,35,106,4415.0,1,15,6,Detractor,1
12185,57,47,1513.95,2,0,7,Neutro,0
12186,38,53,20060.69,2,60,9,Promotor,0
12187,32,64,11408.92,4,15,10,Promotor,0
12188,50,118,687.79,4,15,8,Neutro,0
12189,52,116,132.53,3,90,8,Neutro,1
12190,43,38,5829.06,1,0,1,Detractor,0
12191,25,64,4633.35,1,0,8,Neutro,1
12192,53,87,13729.98,2,60,8,Neutro,0
12193,65,89,1332.9,4,15,1,Detractor,0
12194,47,106,440.81,4,0,9,Promotor,0
12195,40,7,1500.23,1,0,10,Promotor,0
12196,59,22,95.55,3,0,5,Detractor,0
12197,61,81,182.76,4,0,9,Promotor,0
12198,31,82,12317.16,3,0,8,Neutro,0
12199,31,113,2169.45,1,30,8,Neutro,1
12200,19,41,2645.02,1,0,9,Promotor,0
12201,54,74,92.71,3,0,6,Detractor,0
12202,22,10,1577.13,4,0,9,Promotor,0
12203,55,57,8166.76,1,0,6,Detractor,1
12204,62,7,4778.94,2,0,9,Promotor,0
12205,58,112,7007.66,1,0,7,Neutro,0
12206,64,50,2963.92,4,0,4,Detractor,0
12207,31,102,1853.36,2,0,6,Detractor,0
12208,56,91,3296.73,1,0,5,Detractor,0
12209,42,52,1950.94,4,0,4,Detractor,0
12210,37,33,9130.86,4,0,4,Detractor,0
12211,19,1,1766.79,1,0,9,Promotor,0
12212,56,108,5390.57,4,60,9,Promotor,0
12213,23,53,736.6,3,0,10,Promotor,0
12214,34,60,5805.63,2,15,9,Promotor,0
12215,42,34,12226.49,3,0,9,Promotor,0
12216,45,4,4689.91,1,15,2,Detractor,0
12217,19,17,4103.26,3,0,9,Promotor,0
12218,52,4,16236.15,1,0,9,Promotor,0
12219,54,43,4936.2,1,0,4,Detractor,0
12220,22,118,1502.49,4,0,8,Neutro,0
12221,18,90,1729.32,4,0,7,Neutro,0
12222,57,4,6109.1,1,0,10,Promotor,0
12223,29,1,6648.37,2,30,8,Neutro,0
12224,53,71,1808.41,2,0,10,Promotor,0
12225,62,94,2118.23,2,0,4,Detractor,0
12226,40,50,23584.15,3,0,2,Detractor,0
12227,64,73,537.66,1,30,10,Promotor,1
12228,48,61,2592.99,4,0,3,Detractor,0
12229,28,35,322.41,3,0,6,Detractor,1
12230,27,8,8604.04,3,0,8,Neutro,0
12231,20,24,484.46,4,0,9,Promotor,0
12232,31,83,5604.4,1,15,6,Detractor,0
12233,33,36,290.71,3,30,1,Detractor,0
12234,27,50,5586.76,1,0,7,Neutro,0
12235,46,116,9258.72,1,0,7,Neutro,0
12236,27,43,2544.32,1,0,6,Detractor,0
12237,29,27,3692.05,4,0,9,Promotor,0
12238,47,32,2566.99,1,0,8,Neutro,0
12239,58,78,1786.87,3,0,9,Promotor,0
12240,18,18,8129.45,4,0,5,Detractor,0
12241,22,28,1587.29,4,30,8,Neutro,0
12242,37,29,6417.67,3,0,10,Promotor,0
12243,25,16,1154.6,4,90,8,Neutro,0
12244,60,99,1437.44,3,30,5,Detractor,1
12245,29,47,2050.84,2,15,10,Promotor,0
12246,18,59,4447.71,3,0,7,Neutro,0
12247,37,31,3029.55,4,60,9,Promotor,0
12248,45,4,6835.3,3,15,4,Detractor,1
12249,60,37,1201.24,2,0,8,Neutro,0
12250,54,17,53.65,1,0,10,Promotor,0
12251,64,39,7493.01,1,0,7,Neutro,0
12252,54,48,8620.02,1,90,6,Detractor,0
12253,29,46,306.61,4,30,4,Detractor,0
12254,54,90,4719.69,2,60,6,Detractor,1
12255,66,48,2375.74,3,15,6,Detractor,0
12256,66,39,7896.86,3,0,8,Neutro,0
12257,61,105,10373.84,3,0,5,Detractor,0
12258,45,4,9519.17,3,0,4,Detractor,0
12259,64,30,7507.5,4,0,6,Detractor,1
12260,32,30,1567.07,4,0,7,Neutro,0
12261,23,22,8353.63,2,60,8,Neutro,0
12262,61,75,3812.26,3,90,8,Neutro,0
12263,37,66,271.0,1,0,9,Promotor,0
12264,67,108,3052.67,4,0,6,Detractor,0
12265,31,12,14250.19,2,0,7,Neutro,0
12266,19,94,10940.01,2,0,6,Detractor,0
12267,26,36,539.4,4,0,0,Detractor,0
12268,54,18,6815.36,1,0,8,Neutro,0
12269,37,90,8194.15,1,60,9,Promotor,0
12270,43,53,1583.07,3,15,1,Detractor,1
12271,46,71,3189.59,4,15,0,Detractor,0
12272,18,1,6206.43,1,0,8,Neutro,0
12273,52,58,2890.54,4,0,8,Neutro,0
12274,23,90,598.41,2,0,7,Neutro,0
12275,54,87,6118.88,2,15,8,Neutro,0
12276,22,90,12131.61,2,60,10,Promotor,0
12277,50,109,5284.73,4,0,5,Detractor,0
12278,66,6,7431.7,3,15,5,Detractor,0
12279,68,70,2218.66,3,0,5,Detractor,0
12280,31,44,1011.79,1,0,8,Neutro,0
12281,29,72,5146.93,4,15,6,Detractor,1
12282,59,24,1985.78,3,15,10,Promotor,0
12283,37,86,9833.19,4,0,8,Neutro,0
12284,67,19,654.12,3,0,6,Detractor,0
12285,41,101,2841.07,2,0,4,Detractor,1
12286,60,18,2526.93,2,0,8,Neutro,1
12287,51,95,13907.45,1,60,6,Detractor,0
12288,42,101,831.07,2,0,10,Promotor,0
12289,67,30,49.48,3,0,7,Neutro,0
12290,46,42,1359.6,1,0,6,Detractor,0
12291,56,33,8581.69,1,90,8,Neutro,0
12292,48,74,1174.32,2,15,4,Detractor,0
12293,64,101,1377.96,4,15,8,Neutro,0
12294,60,12,695.73,2,0,2,Detractor,0
12295,67,118,6283.99,2,30,8,Neutro,0
12296,40,94,358.42,1,0,7,Neutro,0
12297,61,27,2011.41,2,0,7,Neutro,0
12298,55,39,1659.9,3,90,8,Neutro,0
12299,37,9,4050.2,1,0,2,Detractor,1
12300,40,118,6554.38,2,0,7,Neutro,0
12301,62,21,3805.81,4,0,7,Neutro,0
12302,69,76,13370.13,3,0,7,Neutro,0
12303,33,119,15125.05,4,0,10,Promotor,0
12304,67,29,2242.9,3,60,4,Detractor,1
12305,59,33,7518.2,4,0,8,Neutro,0
12306,25,107,6712.37,2,0,7,Neutro,0
12307,67,62,11172.98,3,30,7,Neutro,0
12308,38,117,2970.53,1,90,9,Promotor,0
12309,18,15,3780.15,1,0,5,Detractor,1
12310,25,2,2687.34,4,0,9,Promotor,0
12311,46,52,9498.18,4,0,3,Detractor,1
12312,49,103,1304.89,4,0,7,Neutro,0
12313,55,117,1370.27,3,0,8,Neutro,0
12314,22,44,2330.9,1,0,5,Detractor,0
12315,64,54,1309.05,2,0,9,Promotor,0
12316,39,18,4116.36,3,0,5,Detractor,0
12317,64,3,722.18,4,0,9,Promotor,0
12318,51,7,1929.68,1,0,7,Neutro,0
12319,18,43,12234.86,4,0,8,Neutro,0
12320,43,82,2631.6,2,0,10,Promotor,1
12321,60,108,6896.27,2,0,7,Neutro,0
12322,27,38,602.16,1,0,5,Detractor,1
12323,47,37,1422.2,3,0,9,Promotor,0
12324,67,58,8234.29,2,30,5,Detractor,0
12325,35,33,7198.33,2,0,8,Neutro,0
12326,34,108,2440.07,2,0,10,Promotor,0
12327,43,59,15438.9,2,0,8,Neutro,1
12328,25,95,12075.58,4,0,5,Detractor,1
12329,64,11,16390.58,4,15,5,Detractor,1
12330,57,68,2792.34,3,0,6,Detractor,0
12331,66,82,1099.95,1,0,6,Detractor,0
12332,29,68,4926.31,1,0,5,Detractor,0
12333,44,113,5772.31,1,90,9,Promotor,0
12334,25,98,670.18,2,15,6,Detractor,0
12335,42,93,7720.19,4,0,10,Promotor,0
12336,63,88,91.13,4,0,9,Promotor,0
